iter	Logloss
0	0.6764283727
1	0.6549316156
2	0.6384720099
3	0.613899356
4	0.5928640522
5	0.5764954364
6	0.5574001875
7	0.5422408307
8	0.5240330618
9	0.5097533992
10	0.4959087685
11	0.4808659163
12	0.4682492115
13	0.4537222503
14	0.4371267225
15	0.4277875306
16	0.4110811577
17	0.3978325265
18	0.3832759544
19	0.3685632925
20	0.3581455106
21	0.3464786029
22	0.3401756287
23	0.3284433709
24	0.31788629
25	0.3071507626
26	0.2999670935
27	0.2916471763
28	0.2823175524
29	0.2761478737
30	0.2693494578
31	0.2623082145
32	0.2558051563
33	0.2481825156
34	0.2437035295
35	0.2371267413
36	0.2311555987
37	0.225053584
38	0.2184606458
39	0.2140551708
40	0.2076671163
41	0.2018796577
42	0.1961335354
43	0.1925000363
44	0.1889006974
45	0.1838497881
46	0.1793177558
47	0.1745856551
48	0.1714642321
49	0.1673009904
50	0.1621985357
51	0.1578861924
52	0.1533669331
53	0.1500224129
54	0.146398857
55	0.144115448
56	0.1406113984
57	0.1373891674
58	0.1352030645
59	0.131736474
60	0.1293543831
61	0.126999855
62	0.1239739246
63	0.1221754512
64	0.119354123
65	0.1167080051
66	0.1142447581
67	0.1116035336
68	0.1093790805
69	0.1077242445
70	0.10556153
71	0.1044236168
72	0.1023543155
73	0.1005953648
74	0.09876901595
75	0.09686178458
76	0.09528289857
77	0.09384013004
78	0.09237479382
79	0.09087417165
80	0.08936799941
81	0.088128684
82	0.08652194602
83	0.08514752935
84	0.0841197264
85	0.08390229647
86	0.08261636046
87	0.08168578539
88	0.08041771123
89	0.07945546166
90	0.07819225749
91	0.07708017162
92	0.0759376776
93	0.07498715354
94	0.07403279914
95	0.07315746683
96	0.07233658775
97	0.07175705863
98	0.07081343698
99	0.07006132407
100	0.06915001791
101	0.06841337485
102	0.06805610657
103	0.06732089402
104	0.0667708819
105	0.06613567227
106	0.06568263007
107	0.06505514755
108	0.06441847223
109	0.06376613164
110	0.06327506753
111	0.06269107099
112	0.06229052778
113	0.0619613968
114	0.06137722828
115	0.06101756409
116	0.06061822078
117	0.06010199375
118	0.05982903574
119	0.05937899918
120	0.0590242167
121	0.05855748692
122	0.05798360559
123	0.05765627251
124	0.05731153097
125	0.0568823189
126	0.05651911751
127	0.05603030471
128	0.05578717247
129	0.05543451231
130	0.05506903617
131	0.05470125011
132	0.05442335567
133	0.05408806097
134	0.05366537219
135	0.0532702618
136	0.05293172305
137	0.05283998271
138	0.05245108683
139	0.05225007651
140	0.05195902996
141	0.05165129021
142	0.05129236081
143	0.05114205939
144	0.05079098999
145	0.0505487997
146	0.05022326454
147	0.0500847707
148	0.04972421537
149	0.0494328835
150	0.04915350382
151	0.04882330973
152	0.04867928145
153	0.0484750818
154	0.04832787201
155	0.04824252207
156	0.04804973524
157	0.04778566908
158	0.04760232128
159	0.04751147208
160	0.04737595652
161	0.04724180894
162	0.04690941826
163	0.04672895103
164	0.04651402255
165	0.04627562351
166	0.04617559714
167	0.04615632823
168	0.04598034405
169	0.04576063547
170	0.04556933387
171	0.04551678017
172	0.04533555859
173	0.04516197423
174	0.04502709967
175	0.04484412318
176	0.04476090728
177	0.04468136928
178	0.04445268678
179	0.04437198795
180	0.04419279099
181	0.0440364822
182	0.04375687584
183	0.0436002231
184	0.04337463223
185	0.04328091418
186	0.0432151341
187	0.04303903267
188	0.04301721542
189	0.04292455267
190	0.04279686193
191	0.04261350632
192	0.0424955243
193	0.04237001059
194	0.04231307546
195	0.04216535756
196	0.042041931
197	0.04168403344
198	0.04162614854
199	0.04148886243
200	0.04135201407
201	0.04118924844
202	0.0410783799
203	0.04093376535
204	0.04086994343
205	0.04077325883
206	0.04071973582
207	0.04062073739
208	0.04046845436
209	0.04035683147
210	0.04031227456
211	0.04011489524
212	0.03999192597
213	0.03990575915
214	0.03988418032
215	0.0398442667
216	0.03975701723
217	0.03964302188
218	0.03951055105
219	0.03948857354
220	0.03935621215
221	0.03924356914
222	0.03918610635
223	0.03904856228
224	0.03891702949
225	0.03883825365
226	0.03878630966
227	0.0386137806
228	0.03850274008
229	0.03841949682
230	0.0382434032
231	0.03821019657
232	0.03817821722
233	0.03800346031
234	0.03788138999
235	0.03777199104
236	0.03773741644
237	0.03768514414
238	0.03767444657
239	0.03754787758
240	0.03741167803
241	0.03737915539
242	0.0372603565
243	0.03714318354
244	0.03700824253
245	0.03697670092
246	0.03684807605
247	0.0367575708
248	0.03674859688
249	0.03664623323
250	0.03662259852
251	0.03656384593
252	0.03654280647
253	0.03649743659
254	0.03630040122
255	0.03621192447
256	0.03614827453
257	0.0361339616
258	0.03597297434
259	0.0358872101
260	0.03579588796
261	0.03578436961
262	0.03569004184
263	0.03560504366
264	0.03559390052
265	0.03549450734
266	0.03544103122
267	0.03543501604
268	0.03537542312
269	0.03536239608
270	0.03532445626
271	0.03529427481
272	0.03512694797
273	0.03501071305
274	0.03488764997
275	0.03487459558
276	0.03486364396
277	0.0348005373
278	0.03470423183
279	0.03467206095
280	0.03466435729
281	0.03465364409
282	0.03461372657
283	0.03455629896
284	0.03454886108
285	0.03454053207
286	0.03447086303
287	0.03443554581
288	0.03442449257
289	0.03437728569
290	0.03436016646
291	0.03434770615
292	0.03422905187
293	0.03410477326
294	0.03400572402
295	0.03398129979
296	0.03393009842
297	0.03391042303
298	0.03374466349
299	0.03371937549
300	0.03367955958
301	0.03366510594
302	0.03358480969
303	0.03355034844
304	0.03346549878
305	0.03336690684
306	0.03335450126
307	0.03334060262
308	0.0332218819
309	0.03320980072
310	0.03319194278
311	0.03315166567
312	0.03311730213
313	0.03302646074
314	0.03300828621
315	0.03297896463
316	0.03296849767
317	0.03295578331
318	0.03293892595
319	0.03277285177
320	0.03276615065
321	0.03275279921
322	0.03270868591
323	0.03269263174
324	0.03264109033
325	0.03256307274
326	0.03254661013
327	0.03245561631
328	0.0323916146
329	0.03238439951
330	0.03237337753
331	0.03227610275
332	0.03217506995
333	0.03215761654
334	0.03206508472
335	0.03204954257
336	0.03203977522
337	0.03201271276
338	0.03198546855
339	0.0319563893
340	0.03194066149
341	0.0319106911
342	0.03186365034
343	0.0318298887
344	0.0317318205
345	0.03170310278
346	0.03162631441
347	0.03162135843
348	0.03150838711
349	0.0315011642
350	0.03139827095
351	0.03136269773
352	0.03135556276
353	0.03130684915
354	0.03129007973
355	0.03121385418
356	0.03118354375
357	0.03117054017
358	0.03115323723
359	0.03113614536
360	0.03101957431
361	0.03099063967
362	0.03093683329
363	0.03092760532
364	0.03090956563
365	0.03085237839
366	0.03084162415
367	0.03079176731
368	0.03077966073
369	0.0307381114
370	0.03071394123
371	0.03070253622
372	0.03069509053
373	0.03067756676
374	0.03062840563
375	0.03052639766
376	0.03051442787
377	0.0305034997
378	0.03049574524
379	0.03047200109
380	0.03036886747
381	0.03033646404
382	0.0302641724
383	0.0302540826
384	0.03024541745
385	0.03020343233
386	0.03018642644
387	0.03013235624
388	0.03007822349
389	0.03007014071
390	0.03005212839
391	0.0300222987
392	0.03000233603
393	0.02999428452
394	0.02987555402
395	0.02986342399
396	0.02985129591
397	0.02971495566
398	0.02962750294
399	0.02961973089
400	0.02960373339
401	0.02958759714
402	0.02958060483
403	0.0295652796
404	0.02952809021
405	0.02938905505
406	0.02937411285
407	0.02932307759
408	0.02921917399
409	0.02915902607
410	0.02913441033
411	0.0291219383
412	0.02906039504
413	0.02904193909
414	0.02903464192
415	0.02902775123
416	0.02902195884
417	0.02895309104
418	0.02893467809
419	0.0289226106
420	0.02884257817
421	0.02883465955
422	0.02882536904
423	0.02881523625
424	0.02877541448
425	0.02874625315
426	0.0286721597
427	0.02863117906
428	0.02861149976
429	0.02860385668
430	0.02857041359
431	0.0285089055
432	0.02849722299
433	0.0284703071
434	0.02846294153
435	0.02843915634
436	0.02842567983
437	0.02837649134
438	0.02835960466
439	0.02834452762
440	0.02832896983
441	0.02832195798
442	0.02829974206
443	0.02824710627
444	0.02823540422
445	0.02822698335
446	0.0282160415
447	0.02815894221
448	0.02803095247
449	0.02802375887
450	0.02801513867
451	0.02798672973
452	0.02792640397
453	0.02781355772
454	0.02780108765
455	0.02777791805
456	0.02777280768
457	0.02775491652
458	0.02773068577
459	0.02771454366
460	0.02770303116
461	0.02769216358
462	0.0276753023
463	0.02764537295
464	0.02761962766
465	0.02755296621
466	0.02751074072
467	0.027503424
468	0.02739630957
